Model,permno,evtdate,cret,car,bhar,nrets,nrets_est
Market-Adjusted Model,17674,2022-11-30,0.0239826873,0.0169215195,0.0182978428,21,100
Market-Adjusted Model,17676,2022-11-30,-0.000256895,-0.005912088,-0.005941739,21,100
Market-Adjusted Model,17677,2022-11-30,0.0669323445,0.0594411059,0.0612475,21,100
Market-Adjusted Model,17678,2022-11-30,-0.057228859,-0.062806865,-0.062913703,21,100
Market-Adjusted Model,17679,2022-11-30,-0.067453565,-0.07371925,-0.073138409,21,100
Market-Adjusted Model,17683,2022-11-30,-0.02880663,-0.035250887,-0.034491475,21,100
Market-Adjusted Model,17684,2022-11-30,-0.082991321,-0.088667306,-0.088676165,21,100
Market-Adjusted Model,17685,2022-11-30,0.1551891474,0.1668731268,0.1495043029,21,100
Market-Adjusted Model,17686,2022-11-30,-0.03599306,-0.040874669,-0.041677904,21,100
Market-Adjusted Model,17688,2022-11-30,0.0587629546,0.05407122,0.0530781101,21,100
Market-Adjusted Model,17690,2022-11-30,-0.114177329,-0.081360038,-0.119862174,21,100
Market-Adjusted Model,17691,2022-11-30,0.0179372936,0.0174053079,0.0122524491,21,100
Market-Adjusted Model,17693,2022-11-30,-0.157879155,-0.167988152,-0.163563999,21,100
Market-Adjusted Model,17694,2022-11-30,0.0355329612,0.0368726156,0.0298481167,21,100
Market-Adjusted Model,17695,2022-11-30,-0.27114033,-0.310409127,-0.276825174,21,100
Market-Adjusted Model,17696,2022-11-30,0.0354880025,0.029327096,0.029803158,21,100
Market-Adjusted Model,17700,2022-11-30,0.0303978651,0.0385254894,0.0247130206,21,100
Market-Adjusted Model,17701,2022-11-30,0.3692010004,0.3344900457,0.3635161559,21,100
Market-Adjusted Model,17702,2022-11-30,0.0077486722,0.0018870946,0.0020638277,21,100
Market-Adjusted Model,17703,2022-11-30,0.04087023,0.0433427757,0.0351853855,21,100
Market-Adjusted Model,17704,2022-11-30,0.0469708783,0.0390931026,0.0412860338,21,100
Market-Adjusted Model,17705,2022-11-30,-0.008674677,-0.014720744,-0.014359521,21,100
Market-Adjusted Model,17706,2022-11-30,0.0058263341,-0.001229187,0.0001414896,21,100
Market-Adjusted Model,17707,2022-11-30,0.0440316809,0.0362866949,0.0383468364,21,100
Market-Adjusted Model,17708,2022-11-30,0.0060955195,-0.000961098,0.000410675,21,100
Market-Adjusted Model,17710,2022-11-30,0.0365236723,0.030216642,0.0308388278,21,100
Market-Adjusted Model,17713,2022-11-30,0.0269878267,0.0203997783,0.0213029822,21,100
Market-Adjusted Model,17720,2022-11-30,0.010781662,0.0043092995,0.0050968175,21,100
Market-Adjusted Model,17722,2022-11-30,0.0242449463,0.0178490025,0.0185601018,21,100
Market-Adjusted Model,17723,2022-11-30,-0.014224844,-0.020043538,-0.019909688,21,100
Market-Adjusted Model,17724,2022-11-30,-0.018354714,-0.023447514,-0.024039558,21,100
Market-Adjusted Model,17725,2022-11-30,-0.015436026,-0.021212723,-0.02112087,21,100
Market-Adjusted Model,17726,2022-11-30,0.0558857746,0.0503141375,0.0502009301,21,100
Market-Adjusted Model,17728,2022-11-30,-0.011244307,-0.017124558,-0.016929152,21,100
Market-Adjusted Model,17729,2022-11-30,-0.005522392,-0.010308231,-0.011207237,21,100
Market-Adjusted Model,17730,2022-11-30,-0.002025439,-0.007735832,-0.007710283,21,100
Market-Adjusted Model,17731,2022-11-30,0.0076540223,0.0021560674,0.0019691778,21,100
Market-Adjusted Model,17732,2022-11-30,-0.017169137,-0.023363532,-0.022853981,21,100
Market-Adjusted Model,17733,2022-11-30,0.0021173016,-0.003955743,-0.003567543,21,100
Market-Adjusted Model,17736,2022-11-30,-0.008482413,-0.013161588,-0.014167258,21,100
Market-Adjusted Model,17737,2022-11-30,0.0723896618,0.0641057013,0.0667048173,21,100
Market-Adjusted Model,17738,2022-11-30,0.0094421146,0.004978742,0.0037572701,21,100
Market-Adjusted Model,17739,2022-11-30,0.0215121907,0.0156179335,0.0158273462,21,100
Market-Adjusted Model,17740,2022-11-30,0.0009565026,-0.004583851,-0.004728342,21,100
Market-Adjusted Model,17741,2022-11-30,0.0099687352,0.0038346828,0.0042838907,21,100
Market-Adjusted Model,17743,2022-11-30,0.0636839834,0.0565528665,0.0579991389,21,100
Market-Adjusted Model,17744,2022-11-30,0.0418811117,0.0349996063,0.0361962672,21,100
Market-Adjusted Model,17745,2022-11-30,-0.013289617,-0.019370179,-0.018974461,21,100
Market-Adjusted Model,17746,2022-11-30,0.0125268003,0.0065584239,0.0068419558,21,100
Market-Adjusted Model,17747,2022-11-30,-0.07692306,-0.083212618,-0.082607904,21,100
Market-Adjusted Model,17748,2022-11-30,0.0528436254,0.0450996303,0.0471587809,21,100
Market-Adjusted Model,17749,2022-11-30,0.0085301916,0.0029474237,0.0028453471,21,100
Market-Adjusted Model,17750,2022-11-30,0.0997166553,0.0890179098,0.0940318108,21,100
Market-Adjusted Model,17754,2022-11-30,-0.003443845,-0.008636404,-0.009128689,21,100
Market-Adjusted Model,17764,2022-11-30,0.0254099738,0.0188266122,0.0197251293,21,100
Market-Adjusted Model,17765,2022-11-30,0.0203837177,0.0132682382,0.0146988732,21,100
Market-Adjusted Model,17766,2022-11-30,0.016342562,0.0092528115,0.0106577175,21,100
Market-Adjusted Model,17768,2022-11-30,0.0092028444,0.0021592032,0.0035179999,21,100
Market-Adjusted Model,17771,2022-11-30,0.0167487983,0.0097703837,0.0110639538,21,100
Market-Adjusted Model,17772,2022-11-30,0.0055310406,-0.001508086,-0.000153804,21,100
Market-Adjusted Model,17773,2022-11-30,0.012895769,0.005901465,0.0072109245,21,100
Market-Adjusted Model,17774,2022-11-30,0.0029747456,-0.00406779,-0.002710099,21,100
Market-Adjusted Model,17775,2022-11-30,0.0021329272,-0.004904673,-0.003551917,21,100
Market-Adjusted Model,17776,2022-11-30,0.0026756105,-0.004366333,-0.003009234,21,100
Market-Adjusted Model,17778,2022-11-30,0.003043295,-0.003184818,-0.00264155,21,100
Market-Adjusted Model,17779,2022-11-30,0.0508092253,0.0428833202,0.0451243808,21,100
Market-Adjusted Model,17780,2022-11-30,-0.010926761,-0.016531579,-0.016611605,21,100
Market-Adjusted Model,17781,2022-11-30,-0.217877095,-0.236455475,-0.223561939,21,100
Market-Adjusted Model,17782,2022-11-30,-0.038545458,-0.038275355,-0.044230303,21,100
Market-Adjusted Model,17783,2022-11-30,-0.121372837,-0.13044244,-0.127057682,21,100
Market-Adjusted Model,17787,2022-11-30,0.0108000153,0.0067467346,0.0051151708,21,100
Market-Adjusted Model,17790,2022-11-30,0.0035682108,-0.003473474,-0.002116634,21,100
Market-Adjusted Model,17794,2022-11-30,-0.009997929,-0.015396195,-0.015682773,21,100
Market-Adjusted Model,17797,2022-11-30,-0.014429147,-0.015495879,-0.020113992,21,100
Market-Adjusted Model,17799,2022-11-30,0.2145535616,0.1945927512,0.2088687171,21,100
Market-Adjusted Model,17800,2022-11-30,0.0117772657,0.0069658644,0.0060924212,21,100
Market-Adjusted Model,17801,2022-11-30,-0.085377844,-0.070725863,-0.091062688,21,100
Market-Adjusted Model,17803,2022-11-30,0.0647833482,0.0583312829,0.0590985037,21,100
Market-Adjusted Model,17805,2022-11-30,0.0262780312,0.0221600274,0.0205931867,21,100
Market-Adjusted Model,17808,2022-11-30,0.0131445398,0.0266087902,0.0074596953,21,100
Market-Adjusted Model,17809,2022-11-30,0.0572687695,0.0614942755,0.051583925,21,100
Market-Adjusted Model,17810,2022-11-30,-0.050030435,-0.057207569,-0.055715279,21,100
Market-Adjusted Model,17811,2022-11-30,-0.089201892,-0.074314865,-0.094886737,21,100
Market-Adjusted Model,17812,2022-11-30,-0.028037425,-0.025718837,-0.033722269,21,100
Market-Adjusted Model,17813,2022-11-30,-0.090460479,-0.099861495,-0.096145323,21,100
Market-Adjusted Model,17816,2022-11-30,-0.224489826,-0.250261023,-0.230174671,21,100
Market-Adjusted Model,17817,2022-11-30,0.0032071932,0.0007290028,-0.002477651,21,100
Market-Adjusted Model,17818,2022-11-30,-0.128872301,-0.142460147,-0.134557145,21,100
Market-Adjusted Model,17821,2022-11-30,0.0046565773,0.0117201814,-0.001028267,21,100
Market-Adjusted Model,17825,2022-11-30,0.0722432774,0.0769559898,0.0665584329,21,100
Market-Adjusted Model,17826,2022-11-30,-0.36020181,-0.420609892,-0.365886654,21,93
Market-Adjusted Model,17827,2022-11-30,-0.330188664,-0.361175378,-0.335873509,21,100
Market-Adjusted Model,17828,2022-11-30,-0.015162502,-0.021236763,-0.020847346,21,100
Market-Adjusted Model,17830,2022-11-30,0.0815657359,0.0727225173,0.0758808914,21,100
Market-Adjusted Model,17832,2022-11-30,0.4608695578,0.5367891039,0.4551847133,21,100
Market-Adjusted Model,17833,2022-11-30,0.0197126654,0.0136205067,0.0140278209,21,100
Market-Adjusted Model,17834,2022-11-30,0.0363758658,0.0302438878,0.0306910213,21,100
Market-Adjusted Model,17836,2022-11-30,-0.032127019,-0.034680346,-0.037811864,21,100
Market-Adjusted Model,17837,2022-11-30,0.0439117157,0.0409048544,0.0382268712,21,100
Market-Adjusted Model,17839,2022-11-30,0.182276542,0.1704961737,0.1765916975,21,100
Market-Adjusted Model,17843,2022-11-30,-0.000807544,-0.006237729,-0.006492388,21,100
Market-Adjusted Model,17845,2022-11-30,0.0139024581,0.0069424898,0.0082176136,21,100
Market-Adjusted Model,17846,2022-11-30,0.0479841973,0.0402773732,0.0422993528,21,100
Market-Adjusted Model,17847,2022-11-30,-0.006933548,-0.012613294,-0.012618392,21,100
Market-Adjusted Model,17851,2022-11-30,0.040066056,0.0330200522,0.0343812115,21,100
Market-Adjusted Model,17853,2022-11-30,0.0100466415,0.0029902717,0.004361797,21,100
Market-Adjusted Model,17854,2022-11-30,-0.599732411,-0.87607267,-0.605417256,21,100
Market-Adjusted Model,17856,2022-11-30,0.0163342818,0.009441624,0.0106494373,21,100
Market-Adjusted Model,17864,2022-11-30,-0.076549392,-0.082063268,-0.082234237,21,100
Market-Adjusted Model,17867,2022-11-30,-0.259055953,-0.289570548,-0.264740797,21,100
Market-Adjusted Model,17868,2022-11-30,-0.096071395,-0.085192652,-0.10175624,21,100
Market-Adjusted Model,17869,2022-11-30,-0.0060606,-0.011861943,-0.011745445,21,100
Market-Adjusted Model,17870,2022-11-30,-0.124401839,-0.020480552,-0.130086683,21,100
Market-Adjusted Model,17871,2022-11-30,0.0329998477,0.0357040028,0.0273150032,21,100
Market-Adjusted Model,17875,2022-11-30,0.200591026,0.1896248294,0.1949061815,21,100
Market-Adjusted Model,17876,2022-11-30,0.100000011,0.1284903075,0.0943151665,21,100
Market-Adjusted Model,17877,2022-11-30,0.5034782932,0.4915721047,0.4977934487,21,100
Market-Adjusted Model,17879,2022-11-30,0.1191071039,0.1325246164,0.1134222594,21,100
Market-Adjusted Model,17880,2022-11-30,0.1713147612,0.165064585,0.1656299167,21,100
Market-Adjusted Model,17884,2022-11-30,0.0038816025,-0.003115782,-0.001803242,21,100
Market-Adjusted Model,17885,2022-11-30,0.0127465638,0.0168706985,0.0070617193,21,100
Market-Adjusted Model,17886,2022-11-30,-0.340675261,-0.405346997,-0.346360106,21,100
Market-Adjusted Model,17887,2022-11-30,0.1805425995,0.1749090965,0.174857755,21,100
Market-Adjusted Model,17888,2022-11-30,-0.265624857,-0.275938329,-0.271309702,21,100
Market-Adjusted Model,17889,2022-11-30,-0.095357562,-0.099224991,-0.101042407,21,100
Market-Adjusted Model,17890,2022-11-30,0.0816326662,0.0856415877,0.0759478217,21,100
Market-Adjusted Model,17891,2022-11-30,-0.276691757,-0.290684411,-0.282376601,21,100
Market-Adjusted Model,17892,2022-11-30,-0.305194765,-0.318277071,-0.31087961,21,100
Market-Adjusted Model,17893,2022-11-30,-0.031796475,-0.029403726,-0.037481319,21,100
Market-Adjusted Model,17895,2022-11-30,-0.156954886,-0.17097876,-0.162639731,21,100
Market-Adjusted Model,17898,2022-11-30,0.4615385447,0.3936378781,0.4558537002,21,100
Market-Adjusted Model,17900,2022-11-30,-0.404127546,-0.401525481,-0.40981239,21,100
Market-Adjusted Model,17901,2022-11-30,-0.039390949,-0.030268395,-0.045075794,21,100
Market-Adjusted Model,17904,2022-11-30,0.6183261584,0.653797017,0.6126413139,21,100
Market-Adjusted Model,17905,2022-11-30,0.0477940829,0.1584216091,0.0421092384,21,100
Market-Adjusted Model,17906,2022-11-30,0.3508771893,0.3382079886,0.3451923448,21,100
Market-Adjusted Model,17907,2022-11-30,-0.314935078,-0.354244329,-0.320619923,21,100
Market-Adjusted Model,17908,2022-11-30,-0.028168995,-0.023806846,-0.03385384,21,100
Market-Adjusted Model,17912,2022-11-30,-0.0646996,-0.069508151,-0.070384445,21,100
Market-Adjusted Model,17913,2022-11-30,0.0797397236,0.0920697909,0.0740548791,21,100
Market-Adjusted Model,17915,2022-11-30,-0.04623835,-0.050589785,-0.051923194,21,100
Market-Adjusted Model,17916,2022-11-30,-0.58018518,-0.547954228,-0.585870025,21,100
Market-Adjusted Model,17919,2022-11-30,0.0560578553,0.0487699881,0.0503730108,21,100
Market-Adjusted Model,17920,2022-11-30,4.4449278E-9,0.0092544526,-0.00568484,21,100
Market-Adjusted Model,17921,2022-11-30,0.0289937106,0.0218662158,0.0233088661,21,100
Market-Adjusted Model,17922,2022-11-30,0.0081873977,0.00112192,0.0025025532,21,100
Market-Adjusted Model,17923,2022-11-30,0.024036017,0.0169001478,0.0183511725,21,100
Market-Adjusted Model,17924,2022-11-30,0.0070674691,0.0000766755,0.0013826246,21,100
Market-Adjusted Model,17925,2022-11-30,0.0116666483,0.0046415567,0.0059818038,21,100
Market-Adjusted Model,17926,2022-11-30,0.0291746093,0.0219551996,0.0234897648,21,100
Market-Adjusted Model,17927,2022-11-30,0.012381003,0.0064607874,0.0066961585,21,100
Market-Adjusted Model,17928,2022-11-30,0.0189236355,0.0125884929,0.013238791,21,100
Market-Adjusted Model,17929,2022-11-30,0.0503751536,0.0478251926,0.0446903091,21,100
Market-Adjusted Model,17931,2022-11-30,0.0431006436,0.0381886549,0.0374157991,21,100
Market-Adjusted Model,17932,2022-11-30,0.0331931848,0.0264909277,0.0275083403,21,100
Market-Adjusted Model,17933,2022-11-30,0.0557768901,0.0479868112,0.0500920456,21,100
Market-Adjusted Model,17934,2022-11-30,0.033376091,0.027202159,0.0276912465,21,100
Market-Adjusted Model,17935,2022-11-30,0.0812940234,0.0717168059,0.0756091789,21,100
Market-Adjusted Model,17940,2022-11-30,0.0038137048,-0.000961532,-0.00187114,21,100
Market-Adjusted Model,17941,2022-11-30,0.0193291721,0.0128694901,0.0136443276,21,100
Market-Adjusted Model,17942,2022-11-30,0.0218937933,0.0154954975,0.0162089488,21,100
Market-Adjusted Model,17944,2022-11-30,0.0455722967,0.045023344,0.0398874522,21,100
Market-Adjusted Model,17947,2022-11-30,-0.371998534,-0.436532832,-0.377683378,21,100
Market-Adjusted Model,17948,2022-11-30,-0.041039636,-0.039568564,-0.046724481,21,100
Market-Adjusted Model,17949,2022-11-30,0.0783495852,0.0785933165,0.0726647407,21,100
Market-Adjusted Model,17950,2022-11-30,0.0074359205,0.0055027515,0.001751076,21,100
Market-Adjusted Model,17951,2022-11-30,-0.142908699,-0.140331915,-0.148593544,21,100
Market-Adjusted Model,17952,2022-11-30,0.0248834106,0.0193574678,0.0191985661,21,100
Market-Adjusted Model,17955,2022-11-30,-0.106699027,-0.110084063,-0.112383872,21,100
Market-Adjusted Model,17956,2022-11-30,-0.128668157,-0.132907825,-0.134353001,21,100
Market-Adjusted Model,17957,2022-11-30,0.0301777373,0.0251476603,0.0244928928,21,100
Market-Adjusted Model,17959,2022-11-30,-0.116114993,-0.121637688,-0.121799838,21,100
Market-Adjusted Model,17960,2022-11-30,-0.013110349,-0.019339425,-0.018795194,21,100
Market-Adjusted Model,17963,2022-11-30,0.0139485093,0.0103350935,0.0082636648,21,100
Market-Adjusted Model,17964,2022-11-30,0.1017292212,0.0998749049,0.0960443767,21,100
Market-Adjusted Model,17966,2022-11-30,1.0983050236,0.8567213393,1.0926201791,21,100
Market-Adjusted Model,17967,2022-11-30,-0.037057781,-0.040154992,-0.042742626,21,100
Market-Adjusted Model,17968,2022-11-30,0.2682926162,0.246154484,0.2626077717,21,100
Market-Adjusted Model,17969,2022-11-30,-2.851282E-9,-0.005891707,-0.005684847,21,100
Market-Adjusted Model,17970,2022-11-30,0.0182456323,0.0133022712,0.0125607878,21,100
Market-Adjusted Model,17971,2022-11-30,0.2244897654,0.2079644322,0.2188049209,21,100
Market-Adjusted Model,17972,2022-11-30,0.3765102049,0.3333566408,0.3708253604,21,100
Market-Adjusted Model,17973,2022-11-30,0.0553144596,0.0680706176,0.0496296151,21,100
Market-Adjusted Model,17974,2022-11-30,0.3522287178,0.3272845685,0.3465438733,21,100
Market-Adjusted Model,17976,2022-11-30,0.0651596103,0.0685109716,0.0594747658,21,100
Market-Adjusted Model,17977,2022-11-30,-0.183132522,-0.180141294,-0.188817366,21,100
Market-Adjusted Model,17978,2022-11-30,-0.299363102,-0.327675722,-0.305047946,21,100
Market-Adjusted Model,17979,2022-11-30,-0.636392611,-0.85817367,-0.642077456,21,100
Market-Adjusted Model,17980,2022-11-30,-0.187045787,-0.193066702,-0.192730632,21,100
Market-Adjusted Model,17982,2022-11-30,-0.011421422,-0.017648218,-0.017106267,21,100
Market-Adjusted Model,17983,2022-11-30,0.0033655935,-0.003679294,-0.002319251,21,100
Market-Adjusted Model,17984,2022-11-30,0.2056880152,0.2004968098,0.2000031707,21,100
Market-Adjusted Model,17985,2022-11-30,-0.030374609,-0.036137799,-0.036059454,21,100
Market-Adjusted Model,17986,2022-11-30,0.0319327492,0.0248333083,0.0262479047,21,100
Market-Adjusted Model,17987,2022-11-30,-0.06761303,-0.0681169,-0.073297874,21,100
Market-Adjusted Model,17992,2022-11-30,0.0116657091,0.0055858605,0.0059808646,21,100
Market-Adjusted Model,17993,2022-11-30,0.0073124097,0.0014537598,0.0016275652,21,100
Market-Adjusted Model,17994,2022-11-30,-0.020962013,-0.024108817,-0.026646857,21,100
Market-Adjusted Model,18001,2022-11-30,0.0147894371,0.0077265526,0.0091045926,21,100
Market-Adjusted Model,18002,2022-11-30,0.0393628993,0.0319157305,0.0336780548,21,100
Market-Adjusted Model,18005,2022-11-30,0.0095255312,0.0045652591,0.0038406867,21,100
Market-Adjusted Model,18006,2022-11-30,0.0046082561,-0.001011008,-0.001076588,21,100
Market-Adjusted Model,18007,2022-11-30,0.0419973686,0.0411356176,0.0363125241,21,100
Market-Adjusted Model,18011,2022-11-30,0.0304598082,0.027565173,0.0247749637,21,100
Market-Adjusted Model,18012,2022-11-30,0.0877963092,0.082079442,0.0821114647,21,100
Market-Adjusted Model,18013,2022-11-30,-0.146153886,-0.156231239,-0.151838731,21,100
Market-Adjusted Model,18015,2022-11-30,0.0229661402,0.0157961893,0.0172812957,21,100
Market-Adjusted Model,18019,2022-11-30,0.0210274576,0.0142615622,0.0153426131,21,100
Market-Adjusted Model,18020,2022-11-30,0.0131267445,0.0071494206,0.0074419,21,100
Market-Adjusted Model,18021,2022-11-30,0.0134266424,0.0069025674,0.0077417979,21,100
Market-Adjusted Model,18022,2022-11-30,0.0147333648,0.0078568716,0.0090485203,21,100
Market-Adjusted Model,18023,2022-11-30,0.0084680996,0.0016136571,0.0027832551,21,100
Market-Adjusted Model,18026,2022-11-30,0.0189274859,0.0119886271,0.0132426414,21,100
Market-Adjusted Model,18027,2022-11-30,0.0281199909,0.0208904708,0.0224351464,21,100
Market-Adjusted Model,18028,2022-11-30,0.0513626985,0.0443037064,0.045677854,21,100
Market-Adjusted Model,18029,2022-11-30,-0.018805143,-0.025014987,-0.024489988,21,100
Market-Adjusted Model,18030,2022-11-30,0.0015562831,-0.004280514,-0.004128561,21,100
Market-Adjusted Model,18035,2022-11-30,0.0196245342,0.0131657247,0.0139396897,21,100
Market-Adjusted Model,18036,2022-11-30,-0.040298508,-0.034144389,-0.045983353,21,100
Market-Adjusted Model,18037,2022-11-30,0.0316842944,0.0244331178,0.0259994499,21,100
Market-Adjusted Model,18038,2022-11-30,0.0241555655,0.0176111234,0.018470721,21,100
Market-Adjusted Model,18039,2022-11-30,0.0202743062,0.0143879337,0.0145894617,21,100
Market-Adjusted Model,18043,2022-11-30,-0.004473389,-0.007782752,-0.010158234,21,100
Market-Adjusted Model,18044,2022-11-30,0.1491611456,0.1546058613,0.1434763011,21,100
Market-Adjusted Model,18045,2022-11-30,0.033627068,0.0343208829,0.0279422235,21,100
Market-Adjusted Model,18046,2022-11-30,-0.05540545,-0.060988195,-0.061090295,21,100
Market-Adjusted Model,18047,2022-11-30,-0.158798237,-0.164403735,-0.164483082,21,100
Market-Adjusted Model,18048,2022-11-30,-0.117718426,-0.115317526,-0.123403271,21,100
